well_id,field,DEPTH,PZ,PS,GK,NGK,phi_N,V_sh,phi_eff,Sw_archie,So_archie
Well_45,Berezovskoe,980.7,11.121,67.03,7.086,142.24744190476187,0.1999422231452717,0.2803180914512923,0.14389480075266076,0.4499298612289666,0.5500701387710334
Well_45,Berezovskoe,980.8,19.847,60.4,7.679,150.62,0.17872549818647793,0.3645271229764272,0.11357520653003247,0.37677953305681516,0.6232204669431849
Well_45,Berezovskoe,980.9,11.264,64.56,7.252,136.64,0.21415192479946657,0.3038909400738426,0.14907309505353383,0.41740048717973016,0.5825995128202699
Well_45,Berezovskoe,981.0,17.442,59.99,6.808,137.46,0.21207397989083626,0.24084067026412947,0.16099794042834575,0.3387160116974814,0.6612839883025186
Well_45,Berezovskoe,981.1,18.919,64.44,7.051,141.35662482804236,0.20219962413196707,0.2753479125248509,0.14652437971392046,0.3411079349205716,0.6588920650794283
Well_45,Berezovskoe,981.2,10.546,72.69,8.08,137.4,0.21222602464024823,0.42147117296222664,0.12277887310201238,0.43529004211666295,0.564709957883337
Well_45,Berezovskoe,981.3,19.264,56.48,7.355,145.56,0.19154793872022058,0.3185174666287987,0.13053657454108755,0.35683754030828624,0.6431624596917138
Well_45,Berezovskoe,981.4,16.186,66.0,7.921,139.3,0.20741127424220257,0.39889236012496454,0.12467650154320412,0.3595167483186934,0.6404832516813066
Well_45,Berezovskoe,981.5,13.15,59.42,7.545,142.64,0.19894744985826976,0.34549843794376595,0.13021141669934186,0.4158340055622543,0.5841659944377458
Well_45,Berezovskoe,981.6,20.327,61.59,7.285,144.55,0.19410735866865536,0.30857710877591593,0.13421027113855197,0.3428014191710696,0.6571985808289305
Well_45,Berezovskoe,981.7,20.111,61.97,8.024,138.58,0.2092358112351462,0.41351888667992037,0.12271285151961855,0.31971896954444945,0.6802810304555506
Well_45,Berezovskoe,981.8,13.92,58.22,7.267,145.89,0.1907116925984548,0.30602101675660326,0.13234990652210288,0.4216230217312124,0.5783769782687875
Well_45,Berezovskoe,981.9,9.764,64.55,7.02,144.94,0.1931190677974776,0.2709457540471456,0.1407942763522082,0.4971440121988555,0.5028559878011445
Well_45,Berezovskoe,982.0,11.485,70.81,7.627,137.78,0.21126307456063914,0.3571428571428571,0.13581197650326804,0.4190174977685917,0.5809825022314083
Well_45,Berezovskoe,982.1,12.768,61.34,7.531,138.08,0.21050285081357925,0.3435103663731894,0.13819293940800584,0.39884287294895604,0.601157127051044
Well_45,Berezovskoe,982.2,14.764,59.4933990873016,7.693,144.27,0.19481690083257788,0.36651519454700365,0.12341354652288128,0.4007676022077935,0.5992323977922065
Well_45,Berezovskoe,982.3,18.664,58.97,7.405,153.33,0.17185814367137067,0.3256177222380006,0.1158980863810479,0.4040627128949317,0.5959372871050683
Well_45,Berezovskoe,982.4,16.929,62.03,7.073,144.07,0.19532371666395115,0.2784720249928998,0.14093152575540127,0.37329366750043,0.62670633249957
Well_45,Berezovskoe,982.5,21.785,70.57,7.01,135.33,0.21747156849496113,0.26952570292530525,0.15885739113008804,0.2955561398674907,0.7044438601325094
Well_45,Berezovskoe,982.6,10.044,59.17,7.391,135.53,0.21696475266358795,0.32362965066742405,0.1467485255519269,0.4362934741507,0.5637065258492999
Well_45,Berezovskoe,982.7,12.866,62.17,8.379,150.8,0.17826936393824203,0.4639307015052541,0.09556473286947796,0.4691619322402835,0.5308380677597164
Well_45,Berezovskoe,982.8,11.005,71.34,7.016,142.34,0.19970767360532954,0.27037773359840955,0.14571116543370963,0.4528261290849881,0.5471738709150119
Well_45,Berezovskoe,982.9,11.56,53.76,7.437,146.98,0.18794954631747068,0.33016188582788986,0.12589576966479823,0.46946266083881055,0.5305373391611894
Well_45,Berezovskoe,983.0,9.372,63.65,7.832,155.59,0.16613112477685324,0.38625390514058505,0.10196232906639587,0.5898670122213865,0.4101329877786135
Well_45,Berezovskoe,983.1,16.298,54.02,8.024,159.16,0.15708446218684113,0.41351888667992037,0.09212707026862453,0.47306505535632853,0.5269349446436715
Well_45,Berezovskoe,983.2,11.98,60.81,7.822,136.33,0.21493748933809498,0.3848338540187447,0.13222226694300304,0.403255847853556,0.596744152146444
Well_45,Berezovskoe,983.3,12.325,56.17,7.596,148.59,0.18386967887491618,0.35274069866515195,0.1190113598852411,0.4647481537318354,0.5352518462681646
Well_45,Berezovskoe,983.4,8.377,64.34,6.745,132.8,0.22388278876183246,0.2318943481965351,0.17196563538948476,0.46297366601173884,0.5370263339882612
Well_45,Berezovskoe,983.5,7.712,59.75,7.59,148.83,0.18326149987726828,0.3518886679920477,0.11877385479123154,0.5894765154248818,0.4105234845751182
Well_45,Berezovskoe,983.6,23.944,63.82,7.6,136.43,0.21468408142240838,0.35330871911388806,0.13883432360091563,0.2855768899298271,0.7144231100701729
Well_45,Berezovskoe,983.7,17.551,65.36,6.851,135.12,0.21800372511790303,0.24694689008804316,0.16416838317242827,0.3284780901752153,0.6715219098247847
Well_45,Berezovskoe,983.8,11.987,62.39,7.79,142.94,0.19818722611120987,0.38028969042885546,0.12281866724642428,0.43721025787894896,0.562789742121051
Well_45,Berezovskoe,983.9,14.628,59.71175272486773,7.815,155.31,0.16684066694077576,0.3838398182334565,0.10280057566827974,0.47013963046887164,0.5298603695311284
Well_45,Berezovskoe,984.0,6.799,60.02,7.633,144.47,0.1943100850012047,0.3579948878159614,0.12474806791968851,0.5921113586676404,0.4078886413323596
Well_45,Berezovskoe,984.1,19.486,56.88,7.452,152.02,0.17517778736686532,0.33229196251065035,0.11696761661445622,0.38795456727224586,0.6120454327277541
Well_45,Berezovskoe,984.2,12.762,63.01,7.546,155.56,0.16620714715155924,0.34564044305595004,0.10875923517102881,0.5052568258807183,0.4947431741192817
Well_45,Berezovskoe,984.3,14.012,59.08,7.721,145.57,0.19152259792865195,0.3704913376881568,0.12056513442455469,0.41845731707389455,0.5815426829261054
Well_45,Berezovskoe,984.4,20.479,59.84,7.339,142.32,0.19975835518846688,0.31624538483385406,0.13658569727811248,0.331865363889022,0.668134636110978
Well_45,Berezovskoe,984.5,16.885,58.76,7.687,148.55,0.18397104204119083,0.3656631638738995,0.11669960874723082,0.39684531170933196,0.603154688290668
Well_45,Berezovskoe,984.6,12.667,60.4,8.025,142.1,0.20031585260297743,0.4136608917921046,0.11745301837513403,0.42079352609466236,0.5792064739053376
Well_45,Berezovskoe,984.7,12.21,62.25,8.735,150.13,0.17996719697334235,0.5144845214427719,0.08737685976311524,0.4770567775611829,0.5229432224388171
Well_45,Berezovskoe,984.8,23.495,63.77,8.5,141.37,0.2021657303874897,0.48111332007952284,0.10490110463446285,0.30614416819072554,0.6938558318092745
Well_45,Berezovskoe,984.9,14.589,64.43,6.406,149.94,0.1804486720131469,0.18375461516614594,0.147290395730129,0.4352660580571256,0.5647339419428744
Well_45,Berezovskoe,985.0,21.198,65.3,7.812,142.44,0.19945426568964295,0.3834138028969043,0.1229807471775674,0.3266859688116856,0.6733140311883143
Well_45,Berezovskoe,985.1,11.895,66.85,7.364,139.61,0.20662570970357408,0.31979551263845496,0.14054773494463502,0.4209734177209396,0.5790265822790603
Well_45,Berezovskoe,985.2,17.84,67.71,6.245,145.43,0.19187736901061317,0.16089179210451576,0.16100587524619614,0.3701690248193266,0.6298309751806734
Well_45,Berezovskoe,985.3,7.005,61.69,8.587,144.55,0.19410735866865536,0.4934677648395342,0.09832163424752821,0.5839493575521991,0.4160506424478009
Well_45,Berezovskoe,985.4,9.575,61.38,7.266,145.0042258862433,0.19295631431781723,0.3058790116444192,0.1339350276037334,0.5024500206060766,0.4975499793939234
Well_45,Berezovskoe,985.5,17.128,65.97,7.103,145.86,0.19078771497316072,0.28273217835842085,0.13684588871477346,0.3799421893990101,0.62005781060099
Well_45,Berezovskoe,985.6,31.278,66.71,6.762,134.0,0.22084189377359315,0.23430843510366367,0.16909677523817299,0.24289596726787974,0.7571040327321202
Well_45,Berezovskoe,985.7,23.259,59.82,7.9,142.48,0.19935290252336832,0.39591025276909975,0.12042704449508787,0.31203490078001694,0.6879650992199831
Well_45,Berezovskoe,985.8,12.353,63.64,6.746,145.93,0.19061032943218012,0.23203635330871916,0.1463818036877634,0.44780465318206203,0.5521953468179379
Well_45,Berezovskoe,985.9,10.46,65.3,7.988,149.39,0.18184241554942332,0.40840670264129514,0.10757675421455516,0.5101057519237299,0.48989424807627013
Well_45,Berezovskoe,986.0,20.582,68.03,7.264,125.95,0.24124123098636552,0.30559500142005114,0.16751911666051225,0.27411066415215113,0.7258893358478489
Well_45,Berezovskoe,986.1,17.779,54.68,8.167,139.71,0.20637230178788749,0.433825617722238,0.1168427104839971,0.3447594519195416,0.6552405480804584
Well_45,Berezovskoe,986.2,13.479,63.47,6.75,144.4,0.1944874705421853,0.23260437375745527,0.14924883425304875,0.42014653869619706,0.5798534613038029
Well_45,Berezovskoe,986.3,18.225,64.74,7.755,158.03,0.15994797163409988,0.37531951150241405,0.09991637705458753,0.43934809660098834,0.5606519033990116
Well_45,Berezovskoe,986.4,13.962,59.85,7.774,146.56,0.18901385956335445,0.3780176086339108,0.11756329237254934,0.4247699522155654,0.5752300477844345
Well_45,Berezovskoe,986.5,22.156,59.08,7.104,153.48,0.1714780317978408,0.28287418347060495,0.12297132356988014,0.37167819758043574,0.6283218024195643
Well_45,Berezovskoe,986.6,20.633,66.56,7.148,144.4,0.1944874705421853,0.2891224084067026,0.13825678465410107,0.33958495235933084,0.6604150476406692
Well_45,Berezovskoe,986.7,20.925,62.9,7.108,155.42,0.16656191823352054,0.28344220391934105,0.1193512410403784,0.3937429652223879,0.6062570347776122
Well_45,Berezovskoe,986.8,11.759,55.4,7.209,152.73,0.17337859116549043,0.2977847202499289,0.12174909589794808,0.5045922662099653,0.49540773379003467
Well_45,Berezovskoe,986.9,16.814,60.21,7.643,144.91,0.1931950901721836,0.35941493893780174,0.12375788863486512,0.3786950671260679,0.6213049328739322
Well_45,Berezovskoe,987.0,11.763,67.49,6.912,143.73,0.19618530357728564,0.2556092019312695,0.14603853469925185,0.4458571497333963,0.5541428502666037
Well_45,Berezovskoe,987.1,8.887,63.1,6.324,144.5861035449735,0.1940158694278491,0.1721101959670548,0.16062376011990348,0.5186882505461419,0.48131174945385813
Well_45,Berezovskoe,987.2,5.297,67.48,6.882,151.28,0.1770530059429463,0.2513490485657483,0.13255090135348094,0.7362121216813438,0.26378787831865624
Well_45,Berezovskoe,987.3,22.288,67.63,7.233081809523818,136.11,0.21549498675260556,0.30120446031295345,0.15058693556763994,0.2948821836693463,0.7051178163306537
Well_45,Berezovskoe,987.4,20.466,63.44,6.536,146.44,0.1893179490621784,0.20221527975007095,0.1510349670308603,0.3502780947809932,0.6497219052190069
Well_45,Berezovskoe,987.5,10.862,60.41,6.146,141.88689481481478,0.2008558780109754,0.14683328599829593,0.17136354943055102,0.45319155633966524,0.5468084436603348
Well_45,Berezovskoe,987.6,13.571,53.8,7.449,135.57,0.21686338949731332,0.33186594717409823,0.14489381533440204,0.37551655506180076,0.6244834449381993
Well_45,Berezovskoe,987.7,14.778,59.34,7.548,145.53,0.19162396109492658,0.34592445328031807,0.12533654711775516,0.4072523605697959,0.592747639430204
Well_45,Berezovskoe,987.8,8.975,60.77,7.498,141.67,0.20140550664042992,0.3388241976711162,0.1331644474464416,0.4972017924561896,0.5027982075438104
Well_45,Berezovskoe,987.9,27.507,61.63,8.071,141.89,0.20084800922591933,0.4201931269525703,0.1164530561870816,0.2847948355468217,0.7152051644531783
Well_45,Berezovskoe,988.0,21.464,61.8,7.27,140.14,0.2052826477504351,0.30644703209315527,0.14237438960708962,0.3154377630602778,0.6845622369397222
Well_45,Berezovskoe,988.1,,59.55,8.753,142.31,0.1997836959800355,0.5170406134620846,0.09648741125079534,,
Well_45,Berezovskoe,988.2,16.812,68.16,6.67,138.0,0.2107055771461286,0.22124396478273217,0.16408823985648524,0.34724462578040843,0.6527553742195915
Well_45,Berezovskoe,988.3,16.534,67.24,7.156,130.97,0.22852015361889752,0.2902584493041749,0.1621902481947245,0.32285519633215004,0.67714480366785
Well_45,Berezovskoe,988.4,16.512,61.20190932539685,7.567,143.3,0.19727495761473804,0.34862255041181484,0.12850045875870542,0.37423935503515593,0.6257606449648441
Well_45,Berezovskoe,988.5,9.02,58.31,7.621,143.1,0.1977817734461113,0.35629082646975296,0.12731394192434287,0.5050469110037602,0.4949530889962398
Well_45,Berezovskoe,988.6,19.92,61.01,7.101,139.07,0.20799411244828184,0.2824481681340528,0.14924655640459644,0.32316591297240044,0.6768340870275995
Well_45,Berezovskoe,988.7,16.574,59.57704089947094,7.883,150.26,0.17963776668294978,0.393496165861971,0.10895099424920172,0.4102134920385763,0.5897865079614237
Well_45,Berezovskoe,988.8,15.496,55.87,7.672,147.79,0.18589694220040914,0.36353308719113886,0.11831725290290171,0.4099578479848298,0.5900421520151702
Well_45,Berezovskoe,988.9,15.355,63.27,7.043,141.27,0.2024191383031763,0.2742118716273786,0.14691340753586113,0.37822024584907415,0.6217797541509258
Well_45,Berezovskoe,989.0,19.429,58.59,6.537,140.99,0.20312868046709884,0.20235728486225502,0.16202411221012414,0.33506169661410234,0.6649383033858977
Well_45,Berezovskoe,989.1,11.91,62.59,7.414,146.74,0.18855772531511852,0.32689576824765687,0.12691900283920218,0.4610213557926907,0.5389786442073092
Well_45,Berezovskoe,989.2,15.712,60.13,8.385,145.55,0.19157327951178924,0.4647827321783584,0.1025333272479315,0.39506684631940875,0.6049331536805913
Well_45,Berezovskoe,989.3,20.457,64.14,7.655,147.24,0.18729068573668547,0.3611190002840102,0.11965646054094688,0.35414743640146307,0.6458525635985369
Well_45,Berezovskoe,989.4,14.66,60.63,7.464,145.44,0.19185202821904454,0.3339960238568589,0.12777421362500976,0.40840201365438417,0.5915979863456158
Well_45,Berezovskoe,989.5,14.27,63.7,8.325,144.9351214285713,0.19313143048365033,0.456262425447316,0.10501281558107034,0.4112030345243513,0.5887969654756486
Well_45,Berezovskoe,989.6,14.882,53.79,8.502,139.22,0.2076140005747519,0.48139733030389104,0.10766917496435585,0.3745708422614451,0.6254291577385549
Well_45,Berezovskoe,989.7,18.832,63.23,6.189,123.67,0.24701893146402032,0.1529395058222096,0.2092399781571828,0.2798612652380641,0.7201387347619359
Well_45,Berezovskoe,989.8,16.762,63.13,7.858,143.11,0.1977564326545426,0.38994603805737,0.12064209524054459,0.37053370359063065,0.6294662964093694
Well_45,Berezovskoe,989.9,11.007,55.35,7.137,148.83253439153438,0.18325507752850573,0.28756035217267817,0.13055818289697718,0.4934359129003995,0.5065640870996004
Well_45,Berezovskoe,990.0,11.433,58.44,7.427,142.39,0.19958096964748628,0.32874183470604934,0.1339703555131593,0.4445514434147407,0.5554485565852594
Well_45,Berezovskoe,990.1,8.702,60.19,6.778,152.43,0.1741388149125502,0.2365805168986083,0.132940964068428,0.5840044154394337,0.4159955845605663
Well_45,Berezovskoe,990.2,18.85,62.94,7.972,143.62,0.19646405228454086,0.40613462084635055,0.11667319890002127,0.351708188608756,0.6482918113912439
Well_45,Berezovskoe,990.3,18.655,70.57,6.91,141.21,0.20257118305258826,0.2553251917069015,0.15084965690539232,0.34288300794571575,0.6571169920542843
Well_45,Berezovskoe,990.4,15.431,62.11,7.649,149.04,0.18272934325432647,0.360266969610906,0.11689799650109922,0.41794191254325314,0.5820580874567469
Well_45,Berezovskoe,990.5,19.152,60.65,7.121,142.67,0.19887142748356376,0.28528827037773363,0.14213574190922698,0.34470040772473864,0.6552995922752614
Well_45,Berezovskoe,990.6,22.619,60.92,7.157,145.11,0.19268827434081032,0.290400454416359,0.13673151191153496,0.32736275509903534,0.6726372449009647
Well_45,Berezovskoe,990.7,11.66,62.21,7.627,146.8,0.18840568056570656,0.3571428571428571,0.12111793750652565,0.46631349773964775,0.5336865022603523
Well_45,Berezovskoe,990.8,14.049,61.68,6.217,155.11,0.16734748277214895,0.15691564896336263,0.14108804391057206,0.4782768545082502,0.5217231454917498
Well_45,Berezovskoe,990.9,12.41,55.96,7.919,135.76,0.21638191445750873,0.39860834990059635,0.1301302765872692,0.3935631292663876,0.6064368707336124
Well_45,Berezovskoe,991.0,29.722,64.52,7.433,137.36,0.21232738780652288,0.32959386537915364,0.1423455833335124,0.259164924161306,0.740835075838694
Well_45,Berezovskoe,991.1,14.364,61.35,6.798,135.07,0.2181304290757464,0.23942061914228913,0.165905506692658,0.36288356784085274,0.6371164321591473
Well_45,Berezovskoe,991.2,25.778,69.81,7.401,136.57,0.2143293103404472,0.3250497017892644,0.14466163192958614,0.27568623258043223,0.7243137674195678
Well_45,Berezovskoe,991.3,16.452,62.32,7.945,144.93,0.19314440858904622,0.40230048281738146,0.11544231976019531,0.38293914579900523,0.6170608542009948
Well_45,Berezovskoe,991.4,14.873,62.27,6.576,135.56,0.21688873028888195,0.20789548423743248,0.17179854267983294,0.3586616808375991,0.6413383191624009
Well_45,Berezovskoe,991.5,20.817,60.07,7.307,145.54,0.19159862030335795,0.3117012212439648,0.13187709636614256,0.3431782902469066,0.6568217097530934
Well_45,Berezovskoe,991.6,15.049,54.5,7.861,148.64,0.18374297491707292,0.39037205339392217,0.11201485250198724,0.42087845061529694,0.5791215493847031
Well_45,Berezovskoe,991.7,19.175,60.14,7.558,151.5,0.17649550852843574,0.34734450440215847,0.11519076358941929,0.38816816139720894,0.611831838602791
Well_45,Berezovskoe,991.8,31.806,59.2,6.506,144.9,0.19322043096375222,0.19795512638454987,0.15497145613224547,0.2753047350233406,0.7246952649766594
Well_45,Berezovskoe,991.9,11.119,61.87,8.242,151.32,0.17695164277667166,0.444476001136041,0.09830088420084343,0.5084330701403124,0.49156692985968764
Well_45,Berezovskoe,992.0,16.516,63.21,7.6641580661375714,143.64,0.1964133707014036,0.3624194924932649,0.1252293365729094,0.3758354734798273,0.6241645265201727
Well_45,Berezovskoe,992.1,18.016,65.37,6.926,145.59,0.1914719163455146,0.2575972735018461,0.14214927274273648,0.369136494977491,0.630863505022509
Well_45,Berezovskoe,992.2,21.76,62.95,7.592,140.05547195767193,0.20549684850066932,0.35217267821641574,0.13312647299915556,0.3129584219790667,0.6870415780209334
Well_45,Berezovskoe,992.3,15.971,62.23,7.728,146.83,0.18832965819100056,0.371485373473445,0.11836794478179047,0.3985992541263124,0.6014007458736876
Well_45,Berezovskoe,992.4,27.403,61.12,7.312,143.31076353174603,0.19724768197328618,0.312411246804885,0.1356252877186384,0.2905429161734963,0.7094570838265037
Well_45,Berezovskoe,992.5,14.498,66.61,6.689,137.75,0.2113390969353451,0.2239420619142289,0.16401138380455282,0.37280983400676887,0.6271901659932311
Well_45,Berezovskoe,992.6,10.867,70.61,7.391,140.56,0.20421833450455126,0.32362965066742405,0.13812722624896018,0.4456271999373509,0.5543728000626491
Well_45,Berezovskoe,992.7,8.552,61.94,7.373,144.68,0.1937779283782628,0.3210735586481114,0.1315609593263951,0.5293989796725658,0.4706010203274342
Well_45,Berezovskoe,992.8,16.991,63.43,8.788,152.16,0.1748230162849041,0.522010792388526,0.08356351502626913,0.41630648463976433,0.5836935153602356
Well_45,Berezovskoe,992.9,11.631,63.64,7.75,142.49,0.1993275617317996,0.3746094859414939,0.12465756629747876,0.44131162988386075,0.5586883701161393
Well_45,Berezovskoe,993.0,16.7,63.63,6.998,140.9,0.20335674759121677,0.2678216415790969,0.14889340962515105,0.3609976974180826,0.6390023025819174
Well_45,Berezovskoe,993.1,22.116,62.63,7.072,130.13,0.23064878011066509,0.2783300198807157,0.16645230055700086,0.2765774715984744,0.7234225284015257
Well_45,Berezovskoe,993.2,22.006,59.73,8.126,132.89,0.22365472163771458,0.42800340812269233,0.1279297385340407,0.28593849651158315,0.7140615034884168
Well_45,Berezovskoe,993.3,10.616,60.89789596560851,7.796,149.5,0.18156366684216801,0.3811417211019597,0.11236217837236129,0.5071213030224089,0.4928786969775911
Well_45,Berezovskoe,993.4,20.825,61.57,7.215,147.5,0.1866318251559003,0.2986367509230332,0.1308967032725066,0.3522435475943216,0.6477564524056785
Well_45,Berezovskoe,993.5,,60.15927790278614,7.894,150.39,0.1793083363925572,0.39505822209599545,0.10847110381032286,,
Well_45,Berezovskoe,993.6,9.56,61.54,8.797,151.54,0.1763941453621611,0.5232888383981824,0.08408905793535569,0.5500575651406296,0.44994243485937035
Well_45,Berezovskoe,993.7,11.099,64.59,6.613,146.95,0.18802556869217668,0.21314967338824203,0.14794798013680074,0.4789193871938503,0.5210806128061497
Well_45,Berezovskoe,993.8,20.546,57.88,7.196585599206349,139.51,0.20687911761926073,0.296021811872529,0.14563838638301713,0.31991968067832727,0.6800803193216727
Well_45,Berezovskoe,993.9,6.696,59.98,6.427,143.8,0.19600791803630496,0.18673672252201073,0.15940604183384247,0.5914797988853104,0.40852020111468956
Well_45,Berezovskoe,994.0,19.027,62.41,6.252,136.17,0.21534294200319365,0.161885827889804,0.1804819715567806,0.3193783358019268,0.6806216641980731
Well_45,Berezovskoe,994.1,20.319,63.81,6.879,131.95,0.22603675604516874,0.2509230332291962,0.16931892759702716,0.2944360776675531,0.7055639223324469
Well_45,Berezovskoe,994.2,8.027,57.91,7.758,150.94,0.17791459285628078,0.3757455268389662,0.11106398043115738,0.5951590640369077,0.40484093596309234
Well_45,Berezovskoe,994.3,,64.33,7.962,154.15,0.16978019876274048,0.40471456972451003,0.10106767867273617,,
Well_45,Berezovskoe,994.4,12.876,60.42,7.649552285714285,146.74,0.18855772531511852,0.36034539700572066,0.12061181692794652,0.44339055773645547,0.5566094422635446
Well_45,Berezovskoe,994.5,,67.9,7.401,140.41,0.20459844637808122,0.3250497017892644,0.13809378239633913,,
Well_45,Berezovskoe,994.6,15.671,63.39,7.37,135.3,0.21754759086966713,0.3206475433115592,0.1477914903039602,0.3483522509411191,0.6516477490588809
Well_45,Berezovskoe,994.7,18.022,62.91,7.374,141.11,0.20282459096827488,0.3212155637602953,0.13767417563594916,0.3484168525669977,0.6515831474330023
Well_45,Berezovskoe,994.8,12.854,67.53,6.798,140.69,0.2038889042141587,0.23942061914228913,0.15507369653096192,0.410401099048556,0.589598900951444
Well_45,Berezovskoe,994.9,16.355,66.58,6.829,136.81,0.2137211313427993,0.24382277761999427,0.16161105146271035,0.3470951266200832,0.6529048733799168
Well_45,Berezovskoe,995.0,16.472,57.91,7.179,138.68,0.20898240331945958,0.29352456688440787,0.14764093389865257,0.3537026947754573,0.6462973052245427
Well_45,Berezovskoe,995.1,21.684,67.09,7.985,139.51,0.20687911761926073,0.407980687304743,0.12247643302395597,0.311411681987288,0.6885883180127119
Well_45,Berezovskoe,995.2,9.933,60.88,7.452,141.67,0.20140550664042992,0.33229196251065035,0.13448007557842961,0.472617388951041,0.527382611048959
Well_45,Berezovskoe,995.3,13.467,61.27,7.551,148.35,0.18447785787256407,0.34635046861687024,0.12058386534896512,0.44314063699180795,0.556859363008192
Well_45,Berezovskoe,995.4,15.578,69.81,6.53,140.76,0.20371151867317805,0.2013632490769668,0.16269150539874372,0.3731211080902301,0.6268788919097699
Well_45,Berezovskoe,995.5,19.279,59.26,7.856,147.57,0.18645443961491967,0.38966202783300197,0.11380022457610406,0.3664428687057723,0.6335571312942276
Well_45,Berezovskoe,995.6,18.329,65.69,7.749,137.56,0.21182057197514967,0.3744674808293098,0.13250065599979188,0.33081388737254674,0.6691861126274532
Well_45,Berezovskoe,995.7,14.301,60.01,7.769,146.67,0.18873511085609923,0.3773075830729906,0.11752392233797147,0.42032512504326974,0.5796748749567302
Well_45,Berezovskoe,995.8,10.734,59.1,6.708,142.8,0.1985419971931711,0.22664015904572565,0.15354440737205477,0.4611986984288687,0.5388013015711313
Well_45,Berezovskoe,995.9,16.306,62.09,7.865,133.24,0.22276779393281138,0.3909400738426584,0.13567893612295198,0.33349945740470316,0.6665005425952968
Well_45,Berezovskoe,996.0,18.491,60.95,8.004,141.66,0.20143084743199854,0.4106787844362396,0.11870747186066374,0.3463499071769799,0.6536500928230201
Well_45,Berezovskoe,996.1,15.958,63.81,7.304,136.12,0.2154696459610369,0.3112752059074127,0.14839928754771783,0.3485346225394508,0.6514653774605492
Well_45,Berezovskoe,996.2,12.718,66.82,7.342,141.02,0.20305265809239284,0.31667140017040607,0.13875168854595207,0.41428877397225594,0.5857112260277441
Well_45,Berezovskoe,996.3,18.438,61.55,6.3,144.2,0.1949942863735586,0.16870207327463785,0.1620983459856308,0.358296415460462,0.641703584539538
Well_45,Berezovskoe,996.4,19.152,55.8,7.305,139.69,0.2064229833710248,0.3114172110195967,0.14213931359927565,0.3320902596159629,0.667909740384037
Well_45,Berezovskoe,996.5,28.982,68.0,6.893,133.44,0.22226097810143816,0.25291110479977275,0.16604870857592535,0.2507228162940545,0.7492771837059455
Well_45,Berezovskoe,996.6,15.936,61.29,7.149,145.61,0.19142123476237724,0.28926441351888665,0.13604988355377706,0.3925920319057484,0.6074079680942517
Well_45,Berezovskoe,996.7,11.252,65.17,7.82,145.69,0.19121850842982802,0.3845498437943766,0.11768546088254396,0.46770979666331064,0.5322902033366894
Well_45,Berezovskoe,996.8,17.538,60.66,8.177,145.6142073015874,0.19141057312711798,0.43524566884407834,0.10809995020257715,0.37425300679958945,0.6257469932004105
Well_45,Berezovskoe,996.9,15.106,62.91,7.103,141.24499326719584,0.2024825073435567,0.28273217835842085,0.14523418696283794,0.38120536526991966,0.6187946347300803
Well_45,Berezovskoe,997.0,14.401,60.27,7.693,145.24040105820106,0.19235782773718976,0.36651519454700365,0.12185576108145464,0.41097467955652367,0.5890253204434763
Well_45,Berezovskoe,997.1,13.913,58.61,7.77,145.74,0.19109180447198468,0.3774495881851746,0.11896428156847215,0.42089018732567507,0.5791098126743249
Well_45,Berezovskoe,997.2,16.309,64.93,6.474,151.89,0.17550721765725796,0.19341096279466063,0.14156219771275563,0.4232652427662465,0.5767347572337536
Well_45,Berezovskoe,997.3,8.974,55.29,7.431,146.49,0.18919124510433505,0.32930985515478556,0.12688870358247295,0.5293308266326936,0.4706691733673064
Well_45,Berezovskoe,997.4,12.931,55.97,8.096,151.89,0.17550721765725796,0.4237432547571713,0.10113721801379619,0.47534640915501525,0.5246535908449848
Well_45,Berezovskoe,997.5,14.014,67.29,7.396,139.9,0.2058908267480829,0.3243396762283442,0.1391122626622236,0.38922721665181,0.61077278334819
Well_45,Berezovskoe,997.6,23.048,65.64,7.683,131.1,0.22819072332850493,0.3650951434251633,0.14487939846659267,0.2738461547382014,0.7261538452617986
Well_45,Berezovskoe,997.7,24.566,59.15,8.019,154.83,0.1680570249360715,0.4128088611190003,0.09868159586916439,0.36016156092589496,0.639838439074105
Well_45,Berezovskoe,997.8,9.182,58.39,7.754,137.89,0.21098432585338392,0.37517750639023,0.1318277525922876,0.4692479867324587,0.5307520132675413
Well_45,Berezovskoe,997.9,11.798,58.4,7.5,142.7,0.19879540510885776,0.33910820789548424,0.13138225154453623,0.43935008702874184,0.5606499129712581
Well_45,Berezovskoe,998.0,14.728,65.78,6.709,143.76,0.19610928120257967,0.2267821641579096,0.15163519400000658,0.3986127804708329,0.6013872195291672
Well_45,Berezovskoe,998.1,13.071,65.26,7.584,143.33,0.19719893524003204,0.3510366373189434,0.1279748841304951,0.4207869686782274,0.5792130313217726
Well_45,Berezovskoe,998.2,15.541,60.99,7.381,141.25,0.20246981988631363,0.32220959954558365,0.1372321003006781,0.3758559917384053,0.6241440082615948
Well_45,Berezovskoe,998.3,11.559,57.93,7.311,145.0,0.19296702304806562,0.3122692416927009,0.13270935708914824,0.457275597544689,0.5427244024553111
Well_45,Berezovskoe,998.4,14.707,55.55,8.308,146.93,0.18807625027531397,0.4538483385401874,0.10271815656899425,0.41593479326102434,0.5840652067389757
Well_45,Berezovskoe,998.5,11.464,49.61,7.588,151.6,0.17624210061274914,0.35160465776767963,0.11427455714254652,0.5027400749347251,0.49725992506527494
