well_id,x,y,zone,type,depth_m,porosity,perm_md,density,sw,so,lab,year,PZ,PS,GK,NGK
Well_31,2514,2935,Зона_Б,gis,1802.5,,,,,,,,21.25,65.64,7.105,123.71
Well_31,2514,2935,Зона_Б,gis,1803.0,,,,,,,,23.987,66.34,5.862,117.6
Well_31,2514,2935,Зона_Б,gis,1803.5,,,,,,,,32.803,68.61,6.429,107.63
Well_31,2514,2935,Зона_Б,gis,1804.0,,,,,,,,35.923,64.41,7.363,113.38
Well_31,2514,2935,Зона_Б,gis,1804.5,,,,,,,,22.318,,6.512,119.18
Well_31,2514,2935,Зона_Б,gis,1805.0,,,,,,,,24.037,65.1,7.541,111.77
Well_31,2514,2935,Зона_Б,gis,1805.5,,,,,,,,26.807,69.46,7.769,113.49
Well_31,2514,2935,Зона_Б,gis,1806.0,,,,,,,,14.704,65.11,6.684,119.24
Well_31,2514,2935,Зона_Б,gis,1806.5,,,,,,,,18.974,,6.271,110.09
Well_31,2514,2935,Зона_Б,gis,1807.0,,,,,,,,17.139,74.3,5.909,107.72
Well_31,2514,2935,Зона_Б,gis,1807.5,,,,,,,,20.991,,6.888,109.99
Well_31,2514,2935,Зона_Б,gis,1808.0,,,,,,,,25.427,71.02,5.657,114.32
Well_31,2514,2935,Зона_Б,gis,1808.5,,,,,,,,23.799,67.13,5.598,109.84
Well_31,2514,2935,Зона_Б,gis,1809.0,,,,,,,,50.769,67.17,5.489,108.58
Well_31,2514,2935,Зона_Б,gis,1809.5,,,,,,,,22.274,66.1,7.671,121.03
Well_31,2514,2935,Зона_Б,gis,1810.0,,,,,,,,37.27,68.04,6.931,117.92
Well_31,2514,2935,Зона_Б,gis,1810.5,,,,,,,,,73.26,6.249,110.69
Well_31,2514,2935,Зона_Б,gis,1811.0,,,,,,,,18.35,69.09,6.947,109.14
Well_31,2514,2935,Зона_Б,gis,1811.5,,,,,,,,36.629,,6.09,116.2
Well_31,2514,2935,Зона_Б,gis,1812.0,,,,,,,,23.795,64.06,7.65,119.39
Well_31,2514,2935,Зона_Б,gis,1812.5,,,,,,,,38.012,74.8,7.122,108.58
Well_31,2514,2935,Зона_Б,gis,1813.0,,,,,,,,18.188,64.61,6.864,121.47
Well_31,2514,2935,Зона_Б,gis,1813.5,,,,,,,,24.35,65.53,7.53,118.6
Well_31,2514,2935,Зона_Б,gis,1814.0,,,,,,,,49.141,64.84,6.285,111.28
Well_31,2514,2935,Зона_Б,gis,1814.5,,,,,,,,24.426,73.27,5.841,111.77
Well_31,2514,2935,Зона_Б,gis,1815.0,,,,,,,,15.948,66.56,5.437,113.85
Well_31,2514,2935,Зона_Б,gis,1815.5,,,,,,,,17.429,75.59,6.033,102.42
Well_31,2514,2935,Зона_Б,gis,1816.0,,,,,,,,23.14,68.55,6.929,114.18
Well_31,2514,2935,Зона_Б,gis,1816.5,,,,,,,,24.35,68.56,6.466,123.43
Well_31,2514,2935,Зона_Б,gis,1817.0,,,,,,,,28.894,71.52,7.504,125.08
Well_31,2514,2935,Зона_Б,gis,1817.5,,,,,,,,24.111,70.53,6.652,116.11
Well_31,2514,2935,Зона_Б,gis,1818.0,,,,,,,,24.058,67.73,6.45,105.22
Well_31,2514,2935,Зона_Б,gis,1818.5,,,,,,,,11.34,67.79,6.179,112.02
Well_31,2514,2935,Зона_Б,gis,1819.0,,,,,,,,24.752,66.13,7.51,121.28
Well_31,2514,2935,Зона_Б,gis,1819.5,,,,,,,,43.952,62.61,6.634,126.58
Well_31,2514,2935,Зона_Б,gis,1820.0,,,,,,,,24.689,71.0,6.589,120.09
Well_31,2514,2935,Зона_Б,gis,1820.5,,,,,,,,32.852,,6.737,111.9
Well_31,2514,2935,Зона_Б,gis,1821.0,,,,,,,,22.73,67.77,6.406,113.37
Well_31,2514,2935,Зона_Б,gis,1821.5,,,,,,,,35.149,63.06,6.917,117.71
Well_31,2514,2935,Зона_Б,gis,1822.0,,,,,,,,24.766,66.16,5.441,117.04
Well_31,2514,2935,Зона_Б,gis,1822.5,,,,,,,,33.093,66.17,6.631,109.36
Well_31,2514,2935,Зона_Б,gis,1823.0,,,,,,,,29.436,67.75,5.83,118.15
Well_31,2514,2935,Зона_Б,gis,1823.5,,,,,,,,24.396,69.47,7.171,117.36
Well_31,2514,2935,Зона_Б,gis,1824.0,,,,,,,,13.869,62.1,6.946,127.85
Well_31,2514,2935,Зона_Б,gis,1824.5,,,,,,,,29.233,69.73,6.743,121.52
Well_31,2514,2935,Зона_Б,gis,1825.0,,,,,,,,56.928,75.47,6.485,108.3
Well_31,2514,2935,Зона_Б,gis,1825.5,,,,,,,,38.54,70.74,5.593,111.94
Well_31,2514,2935,Зона_Б,gis,1826.0,,,,,,,,25.844,69.67,5.919,120.92
Well_31,2514,2935,Зона_Б,gis,1826.5,,,,,,,,28.522,64.7,7.297,121.42
Well_31,2514,2935,Зона_Б,gis,1827.0,,,,,,,,30.075,66.38,7.712,124.67
Well_31,2514,2935,Зона_Б,gis,1827.5,,,,,,,,28.699,67.5,6.438,118.35
Well_31,2514,2935,Зона_Б,gis,1828.0,,,,,,,,20.213,63.12,6.288,113.73
Well_31,2514,2935,Зона_Б,gis,1828.5,,,,,,,,21.145,69.75,7.518,112.8
Well_31,2514,2935,Зона_Б,gis,1829.0,,,,,,,,24.443,68.58,7.498,113.46
Well_31,2514,2935,Зона_Б,gis,1829.5,,,,,,,,22.533,68.64,5.378,112.24
Well_31,2514,2935,Зона_Б,gis,1830.0,,,,,,,,41.337,78.24,5.776,118.72
Well_31,2514,2935,Зона_Б,gis,1830.5,,,,,,,,,64.43,6.168,115.88
Well_31,2514,2935,Зона_Б,gis,1831.0,,,,,,,,41.96,68.95,5.8,114.81
Well_31,2514,2935,Зона_Б,gis,1831.5,,,,,,,,,65.2,6.698,110.14
Well_31,2514,2935,Зона_Б,gis,1832.0,,,,,,,,16.897,63.06,7.47,127.25
Well_31,2514,2935,Зона_Б,gis,1832.5,,,,,,,,37.911,68.1,6.051,111.86
Well_31,2514,2935,Зона_Б,gis,1833.0,,,,,,,,36.051,71.16,6.342,110.53
Well_31,2514,2935,Зона_Б,gis,1833.5,,,,,,,,24.02,64.99,7.012,122.03
Well_31,2514,2935,Зона_Б,gis,1834.0,,,,,,,,18.465,72.92,7.054,115.88
Well_31,2514,2935,Зона_Б,gis,1834.5,,,,,,,,41.421,69.5,6.571,114.27
Well_31,2514,2935,Зона_Б,gis,1835.0,,,,,,,,31.669,64.31,5.878,116.39
Well_31,2514,2935,Зона_Б,gis,1835.5,,,,,,,,30.433,68.21,5.987,97.4
Well_31,2514,2935,Зона_Б,gis,1836.0,,,,,,,,32.415,65.1,6.33,114.02
Well_31,2514,2935,Зона_Б,gis,1836.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1837.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1837.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1838.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1838.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1839.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1839.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1840.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1840.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1841.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1841.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1842.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1842.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1843.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1843.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1844.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1844.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1845.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1845.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1846.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1846.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1847.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1847.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1848.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1848.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1849.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1849.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1850.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1850.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1851.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1851.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1852.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1852.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1853.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1853.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1854.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1854.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1855.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1855.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1856.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1856.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1857.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1857.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1858.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1858.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1859.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1859.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1860.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1860.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1861.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1861.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1862.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1862.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1863.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1863.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1864.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1864.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1865.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1865.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1866.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1866.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1867.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1867.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1868.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1868.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1869.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1869.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1870.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1870.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1871.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1871.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1872.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1872.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1873.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1873.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1874.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1874.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1875.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1875.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1876.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1876.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1877.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1877.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1878.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1878.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1879.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1879.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1880.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1880.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1881.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1881.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1882.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1882.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1883.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1883.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1884.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1884.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1885.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1885.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1886.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1886.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1887.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1887.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1888.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1888.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1889.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1889.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1890.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1890.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1891.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1891.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1892.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1892.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1893.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1893.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1894.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1894.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1895.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1895.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1896.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1896.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1897.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1897.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1898.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1898.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1899.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1899.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1900.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1900.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1901.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1901.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1902.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1902.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1903.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1903.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1904.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1904.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1905.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1905.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1906.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1906.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1907.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1907.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1908.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1908.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1909.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1909.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1910.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1910.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1911.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1911.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1912.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1912.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1913.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1913.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1914.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1914.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1915.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1915.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1916.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1916.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1917.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1917.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1918.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1918.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1919.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1919.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1920.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1920.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1921.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1921.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1922.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1922.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1923.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1923.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1924.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1924.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1925.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1925.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1926.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1926.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1927.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1927.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1928.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1928.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1929.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1929.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1930.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1930.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1931.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1931.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1932.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1932.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1933.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1933.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1934.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1934.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1935.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1935.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1936.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1936.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1937.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1937.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1938.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1938.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1939.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1939.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1940.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1940.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1941.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1941.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1942.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1942.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1943.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1943.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1944.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1944.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1945.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1945.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1946.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1946.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1947.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1947.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1948.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1948.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1949.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1949.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1950.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1950.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1951.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1951.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1952.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1952.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1953.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1953.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1954.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1954.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1955.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1955.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1956.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1956.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1957.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1957.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1958.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1958.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1959.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1959.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1960.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1960.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1961.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1961.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1962.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1962.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1963.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1963.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1964.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1964.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1965.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1965.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1966.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1966.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1967.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1967.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1968.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1968.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1969.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1969.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1970.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1970.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1971.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1971.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1972.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1972.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1973.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1973.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1974.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1974.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1975.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1975.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1976.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1976.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1977.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1977.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1978.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1978.5,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1979.0,,,,,,,,,,,
Well_31,2514,2935,Зона_Б,gis,1979.5,,,,,,,,,,,
