well_id,x,y,zone,type,depth_m,porosity,perm_md,density,sw,so,lab,year,PZ,PS,GK,NGK
Well_28,422,2879,Зона_А,gis,2119.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2119.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2120.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2120.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2121.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2121.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2122.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2122.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2123.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2123.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2124.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2124.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2125.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2125.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2126.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2126.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2127.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2127.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2128.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2128.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2129.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2129.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2130.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2130.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2131.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2131.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2132.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2132.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2133.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2133.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2134.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2134.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2135.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2135.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2136.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2136.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2137.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2137.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2138.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2138.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2139.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2139.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2140.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2140.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2141.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2141.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2142.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2142.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2143.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2143.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2144.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2144.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2145.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2145.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2146.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2146.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2147.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2147.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2148.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2148.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2149.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2149.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2150.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2150.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2151.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2151.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2152.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2152.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2153.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2153.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2154.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2154.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2155.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2155.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2156.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2156.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2157.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2157.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2158.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2158.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2159.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2159.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2160.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2160.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2161.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2161.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2162.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2162.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2163.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2163.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2164.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2164.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2165.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2165.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2166.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2166.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2167.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2167.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2168.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2168.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2169.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2169.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2170.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2170.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2171.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2171.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2172.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2172.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2173.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2173.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2174.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2174.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2175.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2175.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2176.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2176.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2177.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2177.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2178.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2178.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2179.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2179.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2180.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2180.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2181.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2181.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2182.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2182.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2183.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2183.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2184.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2184.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2185.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2185.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2186.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2186.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2187.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2187.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2188.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2188.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2189.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2189.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2190.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2190.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2191.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2191.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2192.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2192.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2193.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2193.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2194.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2194.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2195.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2195.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2196.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2196.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2197.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2197.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2198.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2198.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2199.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2199.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2200.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2200.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2201.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2201.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2202.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2202.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2203.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2203.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2204.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2204.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2205.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2205.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2206.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2206.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2207.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2207.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2208.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2208.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2209.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2209.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2210.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2210.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2211.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2211.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2212.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2212.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2213.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2213.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2214.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2214.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2215.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2215.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2216.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2216.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2217.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2217.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2218.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2218.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2219.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2219.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2220.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2220.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2221.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2221.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2222.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2222.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2223.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2223.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2224.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2224.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2225.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2225.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2226.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2226.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2227.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2227.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2228.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2228.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2229.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2229.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2230.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2230.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2231.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2231.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2232.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2232.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2233.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2233.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2234.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2234.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2235.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2235.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2236.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2236.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2237.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2237.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2238.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2238.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2239.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2239.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2240.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2240.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2241.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2241.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2242.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2242.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2243.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2243.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2244.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2244.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2245.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2245.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2246.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2246.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2247.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2247.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2248.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2248.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2249.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2249.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2250.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2250.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2251.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2251.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2252.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2252.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2253.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2253.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2254.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2254.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2255.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2255.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2256.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2256.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2257.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2257.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2258.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2258.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2259.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2259.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2260.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2260.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2261.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2261.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2262.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2262.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2263.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2263.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2264.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2264.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2265.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2265.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2266.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2266.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2267.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2267.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2268.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2268.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2269.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2269.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2270.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2270.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2271.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2271.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2272.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2272.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2273.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2273.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2274.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2274.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2275.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2275.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2276.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2276.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2277.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2277.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2278.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2278.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2279.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2279.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2280.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2280.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2281.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2281.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2282.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2282.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2283.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2283.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2284.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2284.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2285.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2285.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2286.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2286.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2287.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2287.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2288.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2288.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2289.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2289.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2290.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2290.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2291.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2291.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2292.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2292.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2293.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2293.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2294.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2294.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2295.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2295.9,,,,,,,,47.764,29.35,12.936,196.19
Well_28,422,2879,Зона_А,gis,2296.4,,,,,,,,23.605,29.3,11.9,190.1
Well_28,422,2879,Зона_А,gis,2296.9,,,,,,,,25.342,29.93,12.201,186.61
Well_28,422,2879,Зона_А,gis,2297.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2297.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2298.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2298.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2299.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2299.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2300.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2300.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2301.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2301.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2302.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2302.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2303.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2303.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2304.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2304.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2305.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2305.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2306.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2306.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2307.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2307.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2308.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2308.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2309.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2309.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2310.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2310.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2311.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2311.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2312.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2312.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2313.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2313.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2314.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2314.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2315.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2315.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2316.4,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2316.9,,,,,,,,,,,
Well_28,422,2879,Зона_А,gis,2317.4,,,,,,,,,,,
